date,aircraft_registration,aircraft_type,type_of_occurance,place_of_occurance,status,report,report_link,geocode,latitude,longitude,formatted_address
"May 15, 2013",RP-C3604,Cessna 152 II,Propeller Strike,"Omni Aerodrome, Angeles City, Pampanga",Completed,Summary,http://www.caap.gov.ph?download=3227,"{'address_components': [{'long_name': 'Angeles', 'short_name': 'AC', 'types': ['locality', 'political']}, {'long_name': 'Pampanga', 'short_name': 'Pampanga', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Philippines', 'short_name': 'PH', 'types': ['country', 'political']}, {'long_name': '2009', 'short_name': '2009', 'types': ['postal_code']}], 'formatted_address': 'Omni Driveway, Angeles, 2009 Pampanga, Philippines', 'geometry': {'location': {'lat': 15.1699534, 'lng': 120.5638679}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': 15.1713023802915, 'lng': 120.5652168802915}, 'southwest': {'lat': 15.1686044197085, 'lng': 120.5625189197085}}}, 'place_id': 'ChIJrXO3pILyljMRy99b7FejM5o', 'plus_code': {'compound_code': '5H97+XG Angeles, Pampanga, Philippines', 'global_code': '7Q725H97+XG'}, 'types': ['establishment', 'point_of_interest', 'university']}",15.1699534,120.5638679,"Omni Driveway, Angeles, 2009 Pampanga, Philippines"
"May 8, 2013",RP-C1095,Piper Aztec Twin-Engine,Belly Landing,"MIA, Runway 06",Completed,Summary,http://www.caap.gov.ph?download=3230,,14.49,121.0015,
"May 7, 2013",RP-C7788,SE 3130 ALOUTTE II,Engine Malfunction,"Rawis, Laoang, Nothern Samar",Completed,Summary,http://www.caap.gov.ph?download=3221,"{'address_components': [{'long_name': 'Rawis', 'short_name': 'Rawis', 'types': ['administrative_area_level_5', 'political']}, {'long_name': 'Laoang', 'short_name': 'Laoang', 'types': ['locality', 'political']}, {'long_name': 'Northern Samar', 'short_name': 'Northern Samar', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Eastern Visayas', 'short_name': 'Eastern Visayas', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Philippines', 'short_name': 'PH', 'types': ['country', 'political']}], 'formatted_address': 'Rawis, Laoang, Northern Samar, Philippines', 'geometry': {'bounds': {'northeast': {'lat': 12.565232, 'lng': 125.011655}, 'southwest': {'lat': 12.5425898, 'lng': 124.988814}}, 'location': {'lat': 12.5522283, 'lng': 125.0016377}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 12.565232, 'lng': 125.011655}, 'southwest': {'lat': 12.5425898, 'lng': 124.988814}}}, 'place_id': 'ChIJC0tJqyglCjMRZNv5wb_NmOk', 'types': ['administrative_area_level_5', 'political']}",12.5522283,125.0016377,"Rawis, Laoang, Northern Samar, Philippines"
"May 5, 2013",RP-C8818,Beech BARON G58,Collapsed Nose Gear,"Iloilo Airport, Iloilo",Completed,Summary,http://www.caap.gov.ph?download=3233,"{'address_components': [{'long_name': 'Iloilo International Airport', 'short_name': 'Iloilo International Airport', 'types': ['airport', 'establishment', 'point_of_interest']}, {'long_name': 'Philippines', 'short_name': 'PH', 'types': ['country', 'political']}], 'formatted_address': 'Iloilo International Airport (ILO), Iloilo Airport Access Road,Cabatuan 5031,Iloilo, Philippines', 'geometry': {'location': {'lat': 10.8315005, 'lng': 122.4962073}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': 10.8328494802915, 'lng': 122.4975562802915}, 'southwest': {'lat': 10.8301515197085, 'lng': 122.4948583197085}}}, 'place_id': 'ChIJmY9Qtwr9rjMR95PiQkQJxJw', 'plus_code': {'compound_code': 'RFJW+JF Cabatuan, Iloilo, Philippines', 'global_code': '7Q24RFJW+JF'}, 'types': ['airport', 'establishment', 'point_of_interest']}",10.8315005,122.4962073,"Iloilo International Airport (ILO), Iloilo Airport Access Road,Cabatuan 5031,Iloilo, Philippines"
"April 17, 2013",RP-C8836,Cessna 152 II,Hard Landing,"OMNI Runway, Angeles City, Pampanga",Completed,Summary,http://www.caap.gov.ph?download=3239,"{'address_components': [{'long_name': 'Angeles', 'short_name': 'AC', 'types': ['locality', 'political']}, {'long_name': 'Pampanga', 'short_name': 'Pampanga', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Philippines', 'short_name': 'PH', 'types': ['country', 'political']}, {'long_name': '2009', 'short_name': '2009', 'types': ['postal_code']}], 'formatted_address': 'Omni Driveway, Angeles, 2009 Pampanga, Philippines', 'geometry': {'location': {'lat': 15.1699534, 'lng': 120.5638679}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': 15.1713023802915, 'lng': 120.5652168802915}, 'southwest': {'lat': 15.1686044197085, 'lng': 120.5625189197085}}}, 'place_id': 'ChIJrXO3pILyljMRy99b7FejM5o', 'plus_code': {'compound_code': '5H97+XG Angeles, Pampanga, Philippines', 'global_code': '7Q725H97+XG'}, 'types': ['establishment', 'point_of_interest', 'university']}",15.1699534,120.5638679,"Omni Driveway, Angeles, 2009 Pampanga, Philippines"
"April 2, 2013",RP-C8220,Cessna 152,Forced Landing,Three (3) nautical miles north of Plaridel Airport,Completed,Summary,http://www.caap.gov.ph?download=3236,"{'address_components': [{'long_name': 'Plaridel Airport', 'short_name': 'Plaridel Airport', 'types': ['airport', 'establishment', 'point_of_interest', 'university']}, {'long_name': '0385', 'short_name': '0385', 'types': ['street_number']}, {'long_name': 'General Alejo G. Santos Highway', 'short_name': 'General Alejo G. Santos Hwy', 'types': ['route']}, {'long_name': 'Plaridel', 'short_name': 'Plaridel', 'types': ['locality', 'political']}, {'long_name': 'Bulacan', 'short_name': 'Bulacan', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Central Luzon', 'short_name': 'Central Luzon', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Philippines', 'short_name': 'PH', 'types': ['country', 'political']}, {'long_name': '3004', 'short_name': '3004', 'types': ['postal_code']}], 'formatted_address': 'Plaridel Airport, 0385 General Alejo G. Santos Hwy, Plaridel, 3004 Bulacan, Philippines', 'geometry': {'location': {'lat': 14.8906749, 'lng': 120.8528025}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 14.8920238802915, 'lng': 120.8541514802915}, 'southwest': {'lat': 14.8893259197085, 'lng': 120.8514535197085}}}, 'partial_match': True, 'place_id': 'ChIJPwQLV4hUljMRX_vyQR9WxhI', 'plus_code': {'compound_code': 'VVR3+74 Plaridel, Bulacan, Philippines', 'global_code': '7Q62VVR3+74'}, 'types': ['airport', 'establishment', 'point_of_interest', 'university']}",14.8906749,120.8528025,"Plaridel Airport, 0385 General Alejo G. Santos Hwy, Plaridel, 3004 Bulacan, Philippines"
August 18 2012,RP-C4431,Piper Seneca/PA-34-200,Aircraft crashed into the sea during landing,Approximately 1.1 kilometers from the Threshold of Runway 21 of Masbate Airport,Completed,Summary,http://www.caap.gov.ph?download=3284,"{'address_components': [{'long_name': 'Moises R. Espinosa Airport', 'short_name': 'Moises R. Espinosa Airport', 'types': ['airport', 'establishment', 'point_of_interest']}, {'long_name': 'Airport Road', 'short_name': 'Airport Rd', 'types': ['route']}, {'long_name': 'Masbate City', 'short_name': 'Masbate City', 'types': ['locality', 'political']}, {'long_name': 'Masbate', 'short_name': 'Masbate', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Bicol', 'short_name': 'Bicol', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Philippines', 'short_name': 'PH', 'types': ['country', 'political']}, {'long_name': '5400', 'short_name': '5400', 'types': ['postal_code']}], 'formatted_address': 'Moises R. Espinosa Airport (MBT), Airport Rd, Masbate City, 5400 Masbate, Philippines', 'geometry': {'location': {'lat': 12.3667584, 'lng': 123.6270275}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': 12.3681073802915, 'lng': 123.6283764802915}, 'southwest': {'lat': 12.3654094197085, 'lng': 123.6256785197085}}}, 'partial_match': True, 'place_id': 'ChIJtfgLlFnbpjMRkRYIYpLUgJE', 'plus_code': {'compound_code': '9J8G+PR Masbate City, Masbate, Philippines', 'global_code': '7Q459J8G+PR'}, 'types': ['airport', 'establishment', 'point_of_interest']}",12.3667584,123.6270275,"Moises R. Espinosa Airport (MBT), Airport Rd, Masbate City, 5400 Masbate, Philippines"
"June 9, 2012",RP-R2356,Grumman Agcat G-164A,Crashed Landing,"Evergreen Aerodrome, Panabo, Davao del Norte",Completed,Summary,http://www.caap.gov.ph?download=3290,"{'address_components': [{'long_name': 'Evergreen Farms Airstrip', 'short_name': 'Evergreen Farms Airstrip', 'types': ['airport', 'establishment', 'point_of_interest']}, {'long_name': 'Unnamed Road', 'short_name': 'Unnamed Road', 'types': ['route']}, {'long_name': 'Panabo', 'short_name': 'Panabo', 'types': ['locality', 'political']}, {'long_name': 'Davao del Norte', 'short_name': 'Davao del Norte', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Davao Region', 'short_name': 'Davao Region', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Philippines', 'short_name': 'PH', 'types': ['country', 'political']}], 'formatted_address': 'Evergreen Farms Airstrip, Unnamed Road, Panabo, Davao del Norte, Philippines', 'geometry': {'location': {'lat': 7.3061337, 'lng': 125.657822}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': 7.307482680291502, 'lng': 125.6591709802915}, 'southwest': {'lat': 7.304784719708498, 'lng': 125.6564730197085}}}, 'place_id': 'ChIJkwZdCzBF-TIRxzz58YdfphU', 'plus_code': {'compound_code': '8M45+F4 Panabo, Davao del Norte, Philippines', 'global_code': '6QV78M45+F4'}, 'types': ['airport', 'establishment', 'point_of_interest']}",7.3061337,125.657822,"Evergreen Farms Airstrip, Unnamed Road, Panabo, Davao del Norte, Philippines"
"May 31, 2012",RP-R3029,Ayres Thrush S2RT,Runway excursion,"Hijo Aerodrome, Brgy. Madaum, Tagum, Davao City",Completed,Summary,http://www.caap.gov.ph?download=3293,"{'address_components': [{'long_name': 'Tagum', 'short_name': 'Tagum', 'types': ['locality', 'political']}, {'long_name': 'Davao del Norte', 'short_name': 'Davao del Norte', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Rehiyon ng Davao', 'short_name': 'Rehiyon ng Davao', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Philippines', 'short_name': 'PH', 'types': ['country', 'political']}, {'long_name': '8100', 'short_name': '8100', 'types': ['postal_code']}], 'formatted_address': 'Hijo Plantation, Tagum, 8100 Davao del Norte, Philippines', 'geometry': {'location': {'lat': 7.365690900000001, 'lng': 125.8132115}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': 7.367039880291503, 'lng': 125.8145604802915}, 'southwest': {'lat': 7.364341919708498, 'lng': 125.8118625197085}}}, 'partial_match': True, 'place_id': 'ChIJlfjHYSdR-TIR9xwzwTE3eiM', 'plus_code': {'compound_code': '9R87+77 Tagum, Davao del Norte, Philippines', 'global_code': '6QV79R87+77'}, 'types': ['establishment', 'lodging', 'point_of_interest']}",7.365690900000001,125.8132115,"Hijo Plantation, Tagum, 8100 Davao del Norte, Philippines"
"May 12, 2012",RP-R2618,Turbo Thrush S2R-T34,Uncontrolled Flight into Terrain (UFIT),"Purok 7, La Filipina, Tagum, Davao Del Norte",Completed,Summary,http://www.caap.gov.ph?download=3296,"{'address_components': [{'long_name': 'Tagum', 'short_name': 'Tagum', 'types': ['locality', 'political']}, {'long_name': 'Davao del Norte', 'short_name': 'Davao del Norte', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Davao Region', 'short_name': 'Davao Region', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Philippines', 'short_name': 'PH', 'types': ['country', 'political']}], 'formatted_address': 'La Filipina Tagum City Davao Del Norte, Tagum, Davao del Norte, Philippines', 'geometry': {'location': {'lat': 7.4749631, 'lng': 125.8039617}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': 7.476312080291502, 'lng': 125.8053106802915}, 'southwest': {'lat': 7.473614119708498, 'lng': 125.8026127197085}}}, 'place_id': 'ChIJgRVVVcys_jIRTeSl2KxQI28', 'plus_code': {'compound_code': 'FRF3+XH Tagum, Davao del Norte, Philippines', 'global_code': '6QV7FRF3+XH'}, 'types': ['establishment', 'point_of_interest', 'school', 'secondary_school']}",7.4749631,125.8039617,"La Filipina Tagum City Davao Del Norte, Tagum, Davao del Norte, Philippines"
"Apr 23, 2012",RP-R5860,Grumman Agcat G164A,Stall,"Brgy. Tibal-og, Tomas, Davao Del Norte",Completed,Summary,http://www.caap.gov.ph?download=3299,"{'address_components': [{'long_name': 'Brgy Tibal-Og', 'short_name': 'Brgy Tibal-Og', 'types': ['neighborhood', 'political']}, {'long_name': 'Santo Tomas', 'short_name': 'Santo Tomas', 'types': ['locality', 'political']}, {'long_name': 'Davao del Norte', 'short_name': 'Davao del Norte', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Davao Region', 'short_name': 'Davao Region', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Philippines', 'short_name': 'PH', 'types': ['country', 'political']}], 'formatted_address': 'Brgy Tibal-Og, Santo Tomas, Davao del Norte, Philippines', 'geometry': {'bounds': {'northeast': {'lat': 7.538466199999998, 'lng': 125.6333827}, 'southwest': {'lat': 7.5091945, 'lng': 125.6084919}}, 'location': {'lat': 7.525950099999999, 'lng': 125.6232179}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 7.538466199999998, 'lng': 125.6333827}, 'southwest': {'lat': 7.5091945, 'lng': 125.6084919}}}, 'place_id': 'ChIJRcjDrPC0_jIRUsfF736c_Ko', 'types': ['neighborhood', 'political']}",7.525950099999999,125.6232179,"Brgy Tibal-Og, Santo Tomas, Davao del Norte, Philippines"
"Mar 18, 2012",RP-R1315,Grumman Agcat G164A,Forced landing due to engine malfunction,"Brgy. Sampao, Kapalong, Davao Del Norte",Completed,Summary,http://www.caap.gov.ph?download=3302,"{'address_components': [{'long_name': 'Davao del Norte', 'short_name': 'Davao del Norte', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Kapalong', 'short_name': 'Kapalong', 'types': ['locality', 'political']}, {'long_name': 'Davao Region', 'short_name': 'Davao Region', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Philippines', 'short_name': 'PH', 'types': ['country', 'political']}], 'formatted_address': 'Kapalong, Davao del Norte, Philippines', 'geometry': {'location': {'lat': 7.5868641, 'lng': 125.6494444}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': 7.588213080291501, 'lng': 125.6507933802915}, 'southwest': {'lat': 7.585515119708497, 'lng': 125.6480954197085}}}, 'place_id': 'ChIJH7DgS8y2_jIR8EaA9XxQKq8', 'plus_code': {'compound_code': 'HJPX+PQ Kapalong, Davao del Norte, Philippines', 'global_code': '6QV7HJPX+PQ'}, 'types': ['establishment', 'point_of_interest']}",7.5868641,125.6494444,"Kapalong, Davao del Norte, Philippines"
"March 4, 2012",RP-C209,Cessna 172S,Missed Approach,"Camiguin Airport, Baylao, Mambajao, Camiguin Province",Completed,Summary,http://www.caap.gov.ph?download=3305,"{'address_components': [{'long_name': 'Camiguin Airport', 'short_name': 'Camiguin Airport', 'types': ['airport', 'establishment', 'point_of_interest']}, {'long_name': 'Mambajao', 'short_name': 'Mambajao', 'types': ['locality', 'political']}, {'long_name': 'Camiguin', 'short_name': 'Camiguin', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Northern Mindanao', 'short_name': 'Northern Mindanao', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Philippines', 'short_name': 'PH', 'types': ['country', 'political']}], 'formatted_address': 'Camiguin Airport (CGM), Mambajao, Camiguin, Philippines', 'geometry': {'location': {'lat': 9.2515203, 'lng': 124.7046989}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': 9.2528692802915, 'lng': 124.7060478802915}, 'southwest': {'lat': 9.250171319708496, 'lng': 124.7033499197085}}}, 'place_id': 'ChIJIbUHjeBkADMR8a9RsHUFZOM', 'plus_code': {'compound_code': '7P23+JV Mambajao, Camiguin, Philippines', 'global_code': '6QX67P23+JV'}, 'types': ['airport', 'establishment', 'point_of_interest']}",9.2515203,124.7046989,"Camiguin Airport (CGM), Mambajao, Camiguin, Philippines"
"February 13, 2012",RP-C2664,Cessna 340,Belly Landing,"Semirara Airport, Antique",Completed,Summary,http://www.caap.gov.ph?download=3311,"{'address_components': [{'long_name': 'Semirara Airport', 'short_name': 'Semirara Airport', 'types': ['airport', 'establishment', 'point_of_interest', 'premise']}, {'long_name': 'Caluya', 'short_name': 'Caluya', 'types': ['locality', 'political']}, {'long_name': 'Antique', 'short_name': 'Antique', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Western Visayas', 'short_name': 'Western Visayas', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Philippines', 'short_name': 'PH', 'types': ['country', 'political']}], 'formatted_address': 'Semirara Airport, Caluya, Antique, Philippines', 'geometry': {'bounds': {'northeast': {'lat': 12.0803369, 'lng': 121.3938456}, 'southwest': {'lat': 12.0697485, 'lng': 121.3831168}}, 'location': {'lat': 12.0732668, 'lng': 121.3873953}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': 12.0803369, 'lng': 121.3938456}, 'southwest': {'lat': 12.0697485, 'lng': 121.3831168}}}, 'place_id': 'ChIJk3EO6O_EujMRo5aWGEpOYVI', 'types': ['airport', 'establishment', 'point_of_interest', 'premise']}",12.0732668,121.3873953,"Semirara Airport, Caluya, Antique, Philippines"
"January 14, 2012",RP-C3544,Cessna 172S,Loss aircraft control after a hard landing,"San Fernando Airport, San Fernando, La Union”",Completed,Summary,http://www.caap.gov.ph?download=3314,"{'address_components': [{'long_name': 'San Fernando Airport', 'short_name': 'San Fernando Airport', 'types': ['route']}, {'long_name': 'San Fernando', 'short_name': 'San Fernando', 'types': ['locality', 'political']}, {'long_name': 'La Union', 'short_name': 'La Union', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Ilocos Region', 'short_name': 'Ilocos Region', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Philippines', 'short_name': 'PH', 'types': ['country', 'political']}], 'formatted_address': 'San Fernando Airport, San Fernando, La Union, Philippines', 'geometry': {'bounds': {'northeast': {'lat': 16.598376, 'lng': 120.3058904}, 'southwest': {'lat': 16.5970284, 'lng': 120.3053498}}, 'location': {'lat': 16.5977274, 'lng': 120.3057345}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': 16.5990511802915, 'lng': 120.3069690802915}, 'southwest': {'lat': 16.59635321970849, 'lng': 120.3042711197085}}}, 'place_id': 'ChIJCf75GVOOkTMRxaL6tBgFt_E', 'types': ['route']}",16.5977274,120.3057345,"San Fernando Airport, San Fernando, La Union, Philippines"
"January 12, 2012",RP-C2843,Cessna 152 II,Loss of power,"Iba, Zambales",Completed,Summary,http://www.caap.gov.ph?download=3317,"{'address_components': [{'long_name': 'Iba', 'short_name': 'Iba', 'types': ['locality', 'political']}, {'long_name': 'Zambales', 'short_name': 'Zambales', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Central Luzon', 'short_name': 'Central Luzon', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Philippines', 'short_name': 'PH', 'types': ['country', 'political']}], 'formatted_address': 'Iba, Zambales, Philippines', 'geometry': {'bounds': {'northeast': {'lat': 15.4365548, 'lng': 120.1724051}, 'southwest': {'lat': 15.3007566, 'lng': 119.9277921}}, 'location': {'lat': 15.3329773, 'lng': 119.975756}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 15.4365548, 'lng': 120.1724051}, 'southwest': {'lat': 15.3007566, 'lng': 119.9277921}}}, 'place_id': 'ChIJLUHAy7kklDMR8bqCHmHKC_A', 'types': ['locality', 'political']}",15.3329773,119.975756,"Iba, Zambales, Philippines"
"Dec 23, 2011",RP-R2718,Grumman Turbo Agcat G164B,Undershot landing,"Panabo, Dayao, Davao Del Norte",Completed,Summary,http://www.caap.gov.ph?download=3350,"{'address_components': [{'long_name': 'Panabo', 'short_name': 'Panabo', 'types': ['locality', 'political']}, {'long_name': 'Davao del Norte', 'short_name': 'Davao del Norte', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Davao Region', 'short_name': 'Davao Region', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Philippines', 'short_name': 'PH', 'types': ['country', 'political']}], 'formatted_address': 'Panabo, Davao del Norte, Philippines', 'geometry': {'bounds': {'northeast': {'lat': 7.4370284, 'lng': 125.7371521}, 'southwest': {'lat': 7.2357858, 'lng': 125.5579376}}, 'location': {'lat': 7.3087068, 'lng': 125.6841178}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 7.4370284, 'lng': 125.7371521}, 'southwest': {'lat': 7.2357858, 'lng': 125.5579376}}}, 'partial_match': True, 'place_id': 'ChIJ_-hpYFpE-TIRULmUr9KGfG0', 'types': ['locality', 'political']}",7.3087068,125.6841178,"Panabo, Davao del Norte, Philippines"
"Dec 10, 2011",RP-C824,Beechcraft BE-65-80QA (Queen Air),Uncontrolled Flight into Terrain (UFIT) after,"Lower Taiwan St. Bgry. Don Bosco, Parañaque City, Philippines",Completed,Summary,http://www.caap.gov.ph?download=3353,"{'address_components': [{'long_name': 'Taiwan Street', 'short_name': 'Taiwan Street', 'types': ['route']}, {'long_name': 'Parañaque', 'short_name': 'Parañaque', 'types': ['locality', 'political']}, {'long_name': 'Metro Manila', 'short_name': 'NCR', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Philippines', 'short_name': 'PH', 'types': ['country', 'political']}, {'long_name': '1709', 'short_name': '1709', 'types': ['postal_code']}], 'formatted_address': 'Taiwan Street, Parañaque, 1709 Metro Manila, Philippines', 'geometry': {'bounds': {'northeast': {'lat': 14.4874851, 'lng': 121.0245509}, 'southwest': {'lat': 14.4868194, 'lng': 121.0243717}}, 'location': {'lat': 14.4872059, 'lng': 121.0244336}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': 14.4885012302915, 'lng': 121.0258102802915}, 'southwest': {'lat': 14.4858032697085, 'lng': 121.0231123197085}}}, 'place_id': 'ChIJWdg5TvrOlzMRSjeGWV8vCOY', 'types': ['route']}",14.4872059,121.0244336,"Taiwan Street, Parañaque, 1709 Metro Manila, Philippines"
"Nov 18, 2011",RP-R1272,Ayres S2R-G10,Stall during take off,"Evergreen Aerodrome, Panabo, Davao Del Norte",Completed,Summary,http://www.caap.gov.ph?download=3356,"{'address_components': [{'long_name': 'Evergreen Farms Airstrip', 'short_name': 'Evergreen Farms Airstrip', 'types': ['airport', 'establishment', 'point_of_interest']}, {'long_name': 'Unnamed Road', 'short_name': 'Unnamed Road', 'types': ['route']}, {'long_name': 'Panabo', 'short_name': 'Panabo', 'types': ['locality', 'political']}, {'long_name': 'Davao del Norte', 'short_name': 'Davao del Norte', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Davao Region', 'short_name': 'Davao Region', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Philippines', 'short_name': 'PH', 'types': ['country', 'political']}], 'formatted_address': 'Evergreen Farms Airstrip, Unnamed Road, Panabo, Davao del Norte, Philippines', 'geometry': {'location': {'lat': 7.3061337, 'lng': 125.657822}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': 7.307482680291502, 'lng': 125.6591709802915}, 'southwest': {'lat': 7.304784719708498, 'lng': 125.6564730197085}}}, 'place_id': 'ChIJkwZdCzBF-TIRxzz58YdfphU', 'plus_code': {'compound_code': '8M45+F4 Panabo, Davao del Norte, Philippines', 'global_code': '6QV78M45+F4'}, 'types': ['airport', 'establishment', 'point_of_interest']}",7.3061337,125.657822,"Evergreen Farms Airstrip, Unnamed Road, Panabo, Davao del Norte, Philippines"
"Nov 11, 2011",RP-R3027,Grumman Agcat G164A,Forced landing due to engine malfunction,"Purok 6, Brgy. Lagab, Compostela Valley",Completed,Summary,http://www.caap.gov.ph?download=3359,"{'address_components': [{'long_name': 'Lagab', 'short_name': 'Lagab', 'types': ['neighborhood', 'political']}, {'long_name': 'Compostela', 'short_name': 'Compostela', 'types': ['locality', 'political']}, {'long_name': 'Compostela Valley', 'short_name': 'Compostela Valley', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Davao Region', 'short_name': 'Davao Region', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Philippines', 'short_name': 'PH', 'types': ['country', 'political']}], 'formatted_address': 'Lagab, Compostela, Compostela Valley, Philippines', 'geometry': {'location': {'lat': 7.654705, 'lng': 126.102097}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 7.665763399999999, 'lng': 126.1181044}, 'southwest': {'lat': 7.643646299999999, 'lng': 126.0860896}}}, 'partial_match': True, 'place_id': 'ChIJD5F8kLoQ_DIRIyMZCOFQplQ', 'types': ['neighborhood', 'political']}",7.654705,126.102097,"Lagab, Compostela, Compostela Valley, Philippines"
"Oct 9, 2011",RP-C1939,Cessna 172-M,Hard landing,Subic Bay International Airport,Completed,Summary,http://www.caap.gov.ph?download=3362,"{'address_components': [{'long_name': 'Naval Air Station Cubi Point', 'short_name': 'Naval Air Station Cubi Point', 'types': ['airport', 'establishment', 'point_of_interest']}, {'long_name': 'Subic Bay Freeport Zone', 'short_name': 'Subic Bay Freeport Zone', 'types': ['locality', 'political']}, {'long_name': 'Bataan', 'short_name': 'Bataan', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Central Luzon', 'short_name': 'Central Luzon', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Philippines', 'short_name': 'PH', 'types': ['country', 'political']}], 'formatted_address': 'Naval Air Station Cubi Point, Subic Bay Freeport Zone, Bataan, Philippines', 'geometry': {'location': {'lat': 14.795372, 'lng': 120.2827303}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': 14.7967209802915, 'lng': 120.2840792802915}, 'southwest': {'lat': 14.7940230197085, 'lng': 120.2813813197085}}}, 'place_id': 'ChIJQYCC--BzljMRf1VEGznl3B0', 'plus_code': {'compound_code': 'Q7WM+43 Subic Bay Freeport Zone, Philippines', 'global_code': '7Q62Q7WM+43'}, 'types': ['airport', 'establishment', 'point_of_interest']}",14.795372,120.2827303,"Naval Air Station Cubi Point, Subic Bay Freeport Zone, Bataan, Philippines"
"Sep 21, 2011",RP-C7087,Cessna 152,Forced landing,"Brgy. Penabatan, Pulilan, Bulacan",Completed,Summary,http://www.caap.gov.ph?download=3421,"{'address_components': [{'long_name': 'Penabatan', 'short_name': 'Penabatan', 'types': ['neighborhood', 'political']}, {'long_name': 'Pulilan', 'short_name': 'Pulilan', 'types': ['locality', 'political']}, {'long_name': 'Bulacan', 'short_name': 'Bulacan', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Central Luzon', 'short_name': 'Central Luzon', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Philippines', 'short_name': 'PH', 'types': ['country', 'political']}], 'formatted_address': 'Penabatan, Pulilan, Bulacan, Philippines', 'geometry': {'bounds': {'northeast': {'lat': 14.9362017, 'lng': 120.8438587}, 'southwest': {'lat': 14.9263327, 'lng': 120.8317136}}, 'location': {'lat': 14.9314015, 'lng': 120.8369736}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 14.9362017, 'lng': 120.8438587}, 'southwest': {'lat': 14.9263327, 'lng': 120.8317136}}}, 'place_id': 'ChIJB3o2H7BVljMRX-MOwGm3XRs', 'types': ['neighborhood', 'political']}",14.9314015,120.8369736,"Penabatan, Pulilan, Bulacan, Philippines"
